,centro,id,fecha,consumo,reactiva,co2,potenciamax,potenciaact,tarifa,coste
13029,AP ARQ. LOPEZ OTERO,78922,2019-06-27 22:00,4,0,0,4,4,3.1A,478.26
13030,AP ARQ. LOPEZ OTERO,78922,2019-06-27 23:00,4,0,0,4,4,3.1A,478.26
13031,AP ARQ. LOPEZ OTERO,78922,2019-06-28 00:00,4,0,0,4,4,3.1A,478.26
13032,AP ARQ. LOPEZ OTERO,78922,2019-06-28 01:00,8,0,0,8,8,3.1A,478.26
13033,AP ARQ. LOPEZ OTERO,78922,2019-06-28 02:00,8,0,0,8,8,3.1A,478.26
13034,AP ARQ. LOPEZ OTERO,78922,2019-06-28 03:00,8,0,0,8,8,3.1A,478.26
13035,AP ARQ. LOPEZ OTERO,78922,2019-06-28 04:00,8,0,0,8,8,3.1A,478.26
13036,AP ARQ. LOPEZ OTERO,78922,2019-06-28 05:00,8,0,0,8,8,3.1A,478.26
13037,AP ARQ. LOPEZ OTERO,78922,2019-06-28 06:00,8,0,0,8,8,3.1A,478.26
13038,AP ARQ. LOPEZ OTERO,78922,2019-06-28 07:00,8,0,0,8,8,3.1A,478.26
13039,AP ARQ. LOPEZ OTERO,78922,2019-06-28 08:00,8,0,0,8,8,3.1A,478.26
13040,AP ARQ. LOPEZ OTERO,78922,2019-06-28 09:00,4,0,0,4,4,3.1A,478.26
13041,AP ARQ. LOPEZ OTERO,78922,2019-06-28 10:00,4,0,0,4,4,3.1A,478.26
13042,AP ARQ. LOPEZ OTERO,78922,2019-06-28 11:00,0,0,0,0,0,3.1A,478.26
13043,AP ARQ. LOPEZ OTERO,78922,2019-06-28 12:00,0,0,0,0,0,3.1A,478.26
13044,AP ARQ. LOPEZ OTERO,78922,2019-06-28 13:00,1,0,0,1,1,3.1A,478.26
13045,AP ARQ. LOPEZ OTERO,78922,2019-06-28 14:00,1,0,0,1,1,3.1A,478.26
13046,AP ARQ. LOPEZ OTERO,78922,2019-06-28 15:00,1,0,0,1,1,3.1A,478.26
13047,AP ARQ. LOPEZ OTERO,78922,2019-06-28 16:00,1,0,0,1,1,3.1A,478.26
13048,AP ARQ. LOPEZ OTERO,78922,2019-06-28 17:00,4,0,0,4,4,3.1A,478.26
13049,AP ARQ. LOPEZ OTERO,78922,2019-06-28 18:00,4,0,0,4,4,3.1A,478.26
13050,AP ARQ. LOPEZ OTERO,78922,2019-06-28 19:00,4,0,0,4,4,3.1A,478.26
13051,AP ARQ. LOPEZ OTERO,78922,2019-06-28 20:00,4,0,0,4,4,3.1A,478.26
13052,AP ARQ. LOPEZ OTERO,78922,2019-06-28 21:00,4,0,0,4,4,3.1A,478.26
13053,AP ARQ. LOPEZ OTERO,78922,2019-06-28 22:00,4,0,0,4,4,3.1A,478.26
13054,AP ARQ. LOPEZ OTERO,78922,2019-06-28 23:00,4,0,0,4,4,3.1A,478.26
13055,AP ARQ. LOPEZ OTERO,78922,2019-06-29 00:00,4,0,0,4,4,3.1A,478.26
13056,AP ARQ. LOPEZ OTERO,78922,2019-06-29 01:00,8,0,0,8,8,3.1A,478.26
13057,AP ARQ. LOPEZ OTERO,78922,2019-06-29 02:00,8,0,0,8,8,3.1A,478.26
13058,AP ARQ. LOPEZ OTERO,78922,2019-06-29 03:00,8,0,0,8,8,3.1A,478.26
13059,AP ARQ. LOPEZ OTERO,78922,2019-06-29 04:00,8,0,0,8,8,3.1A,478.26
13060,AP ARQ. LOPEZ OTERO,78922,2019-06-29 05:00,8,0,0,8,8,3.1A,478.26
13061,AP ARQ. LOPEZ OTERO,78922,2019-06-29 06:00,8,0,0,8,8,3.1A,478.26
13062,AP ARQ. LOPEZ OTERO,78922,2019-06-29 07:00,8,0,0,8,8,3.1A,478.26
13063,AP ARQ. LOPEZ OTERO,78922,2019-06-29 08:00,8,0,0,8,8,3.1A,478.26
13064,AP ARQ. LOPEZ OTERO,78922,2019-06-29 09:00,8,0,0,8,8,3.1A,478.26
13065,AP ARQ. LOPEZ OTERO,78922,2019-06-29 10:00,8,0,0,8,8,3.1A,478.26
13066,AP ARQ. LOPEZ OTERO,78922,2019-06-29 11:00,8,0,0,8,8,3.1A,478.26
13067,AP ARQ. LOPEZ OTERO,78922,2019-06-29 12:00,7,0,0,7,7,3.1A,478.26
13068,AP ARQ. LOPEZ OTERO,78922,2019-06-29 13:00,8,0,0,8,8,3.1A,478.26
13069,AP ARQ. LOPEZ OTERO,78922,2019-06-29 14:00,8,0,0,8,8,3.1A,478.26
13070,AP ARQ. LOPEZ OTERO,78922,2019-06-29 15:00,8,0,0,8,8,3.1A,478.26
13071,AP ARQ. LOPEZ OTERO,78922,2019-06-29 16:00,8,0,0,8,8,3.1A,478.26
13072,AP ARQ. LOPEZ OTERO,78922,2019-06-29 17:00,8,0,0,8,8,3.1A,478.26
13073,AP ARQ. LOPEZ OTERO,78922,2019-06-29 18:00,8,0,0,8,8,3.1A,478.26
13074,AP ARQ. LOPEZ OTERO,78922,2019-06-29 19:00,4,0,0,4,4,3.1A,478.26
13075,AP ARQ. LOPEZ OTERO,78922,2019-06-29 20:00,4,0,0,4,4,3.1A,478.26
13076,AP ARQ. LOPEZ OTERO,78922,2019-06-29 21:00,4,0,0,4,4,3.1A,478.26
13077,AP ARQ. LOPEZ OTERO,78922,2019-06-29 22:00,4,0,0,4,4,3.1A,478.26
13078,AP ARQ. LOPEZ OTERO,78922,2019-06-29 23:00,3,0,0,3,3,3.1A,478.26
13079,AP ARQ. LOPEZ OTERO,78922,2019-06-30 00:00,4,0,0,4,4,3.1A,478.26
13080,AP ARQ. LOPEZ OTERO,78922,2019-06-30 01:00,8,0,0,8,8,3.1A,478.26
13081,AP ARQ. LOPEZ OTERO,78922,2019-06-30 02:00,8,0,0,8,8,3.1A,478.26
13082,AP ARQ. LOPEZ OTERO,78922,2019-06-30 03:00,8,0,0,8,8,3.1A,478.26
13083,AP ARQ. LOPEZ OTERO,78922,2019-06-30 04:00,8,0,0,8,8,3.1A,478.26
13084,AP ARQ. LOPEZ OTERO,78922,2019-06-30 05:00,8,0,0,8,8,3.1A,478.26
13085,AP ARQ. LOPEZ OTERO,78922,2019-06-30 06:00,8,0,0,8,8,3.1A,478.26
13086,AP ARQ. LOPEZ OTERO,78922,2019-06-30 07:00,8,0,0,8,8,3.1A,478.26
13087,AP ARQ. LOPEZ OTERO,78922,2019-06-30 08:00,8,0,0,8,8,3.1A,478.26
13088,AP ARQ. LOPEZ OTERO,78922,2019-06-30 09:00,8,0,0,8,8,3.1A,478.26
13089,AP ARQ. LOPEZ OTERO,78922,2019-06-30 10:00,8,0,0,8,8,3.1A,478.26
13090,AP ARQ. LOPEZ OTERO,78922,2019-06-30 11:00,8,0,0,8,8,3.1A,478.26
13091,AP ARQ. LOPEZ OTERO,78922,2019-06-30 12:00,8,0,0,8,8,3.1A,478.26
13092,AP ARQ. LOPEZ OTERO,78922,2019-06-30 13:00,8,0,0,8,8,3.1A,478.26
13093,AP ARQ. LOPEZ OTERO,78922,2019-06-30 14:00,8,0,0,8,8,3.1A,478.26
13094,AP ARQ. LOPEZ OTERO,78922,2019-06-30 15:00,8,0,0,8,8,3.1A,478.26
13095,AP ARQ. LOPEZ OTERO,78922,2019-06-30 16:00,8,0,0,8,8,3.1A,478.26
13096,AP ARQ. LOPEZ OTERO,78922,2019-06-30 17:00,7,0,0,7,7,3.1A,478.26
13097,AP ARQ. LOPEZ OTERO,78922,2019-06-30 18:00,7,0,0,7,7,3.1A,478.26
13098,AP ARQ. LOPEZ OTERO,78922,2019-06-30 19:00,4,0,0,4,4,3.1A,478.26
13099,AP ARQ. LOPEZ OTERO,78922,2019-06-30 20:00,4,0,0,4,4,3.1A,478.26
13100,AP ARQ. LOPEZ OTERO,78922,2019-06-30 21:00,4,0,0,4,4,3.1A,478.26
13101,AP ARQ. LOPEZ OTERO,78922,2019-06-30 22:00,4,0,0,4,4,3.1A,478.26
13102,AP ARQ. LOPEZ OTERO,78922,2019-06-30 23:00,4,0,0,4,4,3.1A,478.26
13103,AP ARQ. LOPEZ OTERO,78922,2019-07-01 00:00,4,0,0,4,4,3.1A,512.28
13104,AP ARQ. LOPEZ OTERO,78922,2019-07-01 01:00,7,0,0,7,7,3.1A,512.28
13105,AP ARQ. LOPEZ OTERO,78922,2019-07-01 02:00,7,0,0,7,7,3.1A,512.28
13106,AP ARQ. LOPEZ OTERO,78922,2019-07-01 03:00,7,0,0,7,7,3.1A,512.28
13107,AP ARQ. LOPEZ OTERO,78922,2019-07-01 04:00,8,0,0,8,8,3.1A,512.28
13108,AP ARQ. LOPEZ OTERO,78922,2019-07-01 05:00,8,0,0,8,8,3.1A,512.28
13109,AP ARQ. LOPEZ OTERO,78922,2019-07-01 06:00,7,0,0,7,7,3.1A,512.28
13110,AP ARQ. LOPEZ OTERO,78922,2019-07-01 07:00,7,0,0,7,7,3.1A,512.28
13111,AP ARQ. LOPEZ OTERO,78922,2019-07-01 08:00,7,0,0,7,7,3.1A,512.28
13112,AP ARQ. LOPEZ OTERO,78922,2019-07-01 09:00,2,0,0,2,2,3.1A,512.28
13113,AP ARQ. LOPEZ OTERO,78922,2019-07-01 10:00,3,0,0,3,3,3.1A,512.28
13114,AP ARQ. LOPEZ OTERO,78922,2019-07-01 11:00,1,0,0,1,1,3.1A,512.28
13115,AP ARQ. LOPEZ OTERO,78922,2019-07-01 12:00,1,0,0,1,1,3.1A,512.28
13116,AP ARQ. LOPEZ OTERO,78922,2019-07-01 13:00,1,0,0,1,1,3.1A,512.28
13117,AP ARQ. LOPEZ OTERO,78922,2019-07-01 14:00,1,0,0,1,1,3.1A,512.28
13118,AP ARQ. LOPEZ OTERO,78922,2019-07-01 15:00,1,0,0,1,1,3.1A,512.28
13119,AP ARQ. LOPEZ OTERO,78922,2019-07-01 16:00,1,0,0,1,1,3.1A,512.28
13120,AP ARQ. LOPEZ OTERO,78922,2019-07-01 17:00,2,0,0,2,2,3.1A,512.28
13121,AP ARQ. LOPEZ OTERO,78922,2019-07-01 18:00,2,0,0,2,2,3.1A,512.28
13122,AP ARQ. LOPEZ OTERO,78922,2019-07-01 19:00,2,0,0,2,2,3.1A,512.28
13123,AP ARQ. LOPEZ OTERO,78922,2019-07-01 20:00,3,0,0,3,3,3.1A,512.28
13124,AP ARQ. LOPEZ OTERO,78922,2019-07-01 21:00,3,0,0,3,3,3.1A,512.28
13125,AP ARQ. LOPEZ OTERO,78922,2019-07-01 22:00,3,0,0,3,3,3.1A,512.28
13126,AP ARQ. LOPEZ OTERO,78922,2019-07-01 23:00,2,0,0,2,2,3.1A,512.28
13127,AP ARQ. LOPEZ OTERO,78922,2019-07-02 00:00,3,0,0,3,3,3.1A,512.28
13128,AP ARQ. LOPEZ OTERO,78922,2019-07-02 01:00,8,0,0,8,8,3.1A,512.28
13129,AP ARQ. LOPEZ OTERO,78922,2019-07-02 02:00,8,0,0,8,8,3.1A,512.28
13130,AP ARQ. LOPEZ OTERO,78922,2019-07-02 03:00,8,0,0,8,8,3.1A,512.28
13131,AP ARQ. LOPEZ OTERO,78922,2019-07-02 04:00,8,0,0,8,8,3.1A,512.28
13132,AP ARQ. LOPEZ OTERO,78922,2019-07-02 05:00,8,0,0,8,8,3.1A,512.28
13133,AP ARQ. LOPEZ OTERO,78922,2019-07-02 06:00,8,0,0,8,8,3.1A,512.28
13134,AP ARQ. LOPEZ OTERO,78922,2019-07-02 07:00,8,0,0,8,8,3.1A,512.28
13135,AP ARQ. LOPEZ OTERO,78922,2019-07-02 08:00,7,0,0,7,7,3.1A,512.28
13136,AP ARQ. LOPEZ OTERO,78922,2019-07-02 09:00,3,0,0,3,3,3.1A,512.28
13137,AP ARQ. LOPEZ OTERO,78922,2019-07-02 10:00,3,0,0,3,3,3.1A,512.28
13138,AP ARQ. LOPEZ OTERO,78922,2019-07-02 11:00,1,0,0,1,1,3.1A,512.28
13139,AP ARQ. LOPEZ OTERO,78922,2019-07-02 12:00,1,0,0,1,1,3.1A,512.28
13140,AP ARQ. LOPEZ OTERO,78922,2019-07-02 13:00,1,0,0,1,1,3.1A,512.28
13141,AP ARQ. LOPEZ OTERO,78922,2019-07-02 14:00,1,0,0,1,1,3.1A,512.28
13142,AP ARQ. LOPEZ OTERO,78922,2019-07-02 15:00,1,0,0,1,1,3.1A,512.28
13143,AP ARQ. LOPEZ OTERO,78922,2019-07-02 16:00,1,0,0,1,1,3.1A,512.28
13144,AP ARQ. LOPEZ OTERO,78922,2019-07-02 17:00,2,0,0,2,2,3.1A,512.28
13145,AP ARQ. LOPEZ OTERO,78922,2019-07-02 18:00,2,0,0,2,2,3.1A,512.28
13146,AP ARQ. LOPEZ OTERO,78922,2019-07-02 19:00,3,0,0,3,3,3.1A,512.28
13147,AP ARQ. LOPEZ OTERO,78922,2019-07-02 20:00,3,0,0,3,3,3.1A,512.28
13148,AP ARQ. LOPEZ OTERO,78922,2019-07-02 21:00,3,0,0,3,3,3.1A,512.28
13149,AP ARQ. LOPEZ OTERO,78922,2019-07-02 22:00,3,0,0,3,3,3.1A,512.28
13150,AP ARQ. LOPEZ OTERO,78922,2019-07-02 23:00,3,0,0,3,3,3.1A,512.28
13151,AP ARQ. LOPEZ OTERO,78922,2019-07-03 00:00,3,0,0,3,3,3.1A,512.28
13152,AP ARQ. LOPEZ OTERO,78922,2019-07-03 01:00,8,0,0,8,8,3.1A,512.28
13153,AP ARQ. LOPEZ OTERO,78922,2019-07-03 02:00,8,0,0,8,8,3.1A,512.28
13154,AP ARQ. LOPEZ OTERO,78922,2019-07-03 03:00,8,0,0,8,8,3.1A,512.28
13155,AP ARQ. LOPEZ OTERO,78922,2019-07-03 04:00,8,0,0,8,8,3.1A,512.28
13156,AP ARQ. LOPEZ OTERO,78922,2019-07-03 05:00,8,0,0,8,8,3.1A,512.28
13157,AP ARQ. LOPEZ OTERO,78922,2019-07-03 06:00,8,0,0,8,8,3.1A,512.28
13158,AP ARQ. LOPEZ OTERO,78922,2019-07-03 07:00,8,0,0,8,8,3.1A,512.28
13159,AP ARQ. LOPEZ OTERO,78922,2019-07-03 08:00,7,0,0,7,7,3.1A,512.28
13160,AP ARQ. LOPEZ OTERO,78922,2019-07-03 09:00,2,0,0,2,2,3.1A,512.28
13161,AP ARQ. LOPEZ OTERO,78922,2019-07-03 10:00,3,0,0,3,3,3.1A,512.28
13162,AP ARQ. LOPEZ OTERO,78922,2019-07-03 11:00,1,0,0,1,1,3.1A,512.28
13163,AP ARQ. LOPEZ OTERO,78922,2019-07-03 12:00,1,0,0,1,1,3.1A,512.28
13164,AP ARQ. LOPEZ OTERO,78922,2019-07-03 13:00,1,0,0,1,1,3.1A,512.28
13165,AP ARQ. LOPEZ OTERO,78922,2019-07-03 14:00,1,0,0,1,1,3.1A,512.28
13166,AP ARQ. LOPEZ OTERO,78922,2019-07-03 15:00,1,0,0,1,1,3.1A,512.28
13167,AP ARQ. LOPEZ OTERO,78922,2019-07-03 16:00,1,0,0,1,1,3.1A,512.28
13168,AP ARQ. LOPEZ OTERO,78922,2019-07-03 17:00,3,0,0,3,3,3.1A,512.28
13169,AP ARQ. LOPEZ OTERO,78922,2019-07-03 18:00,3,0,0,3,3,3.1A,512.28
13170,AP ARQ. LOPEZ OTERO,78922,2019-07-03 19:00,3,0,0,3,3,3.1A,512.28
13171,AP ARQ. LOPEZ OTERO,78922,2019-07-03 20:00,3,0,0,3,3,3.1A,512.28
13172,AP ARQ. LOPEZ OTERO,78922,2019-07-03 21:00,3,0,0,3,3,3.1A,512.28
13173,AP ARQ. LOPEZ OTERO,78922,2019-07-03 22:00,3,0,0,3,3,3.1A,512.28
13174,AP ARQ. LOPEZ OTERO,78922,2019-07-03 23:00,3,0,0,3,3,3.1A,512.28
13175,AP ARQ. LOPEZ OTERO,78922,2019-07-04 00:00,3,0,0,3,3,3.1A,512.28
13176,AP ARQ. LOPEZ OTERO,78922,2019-07-04 01:00,7,0,0,7,7,3.1A,512.28
13177,AP ARQ. LOPEZ OTERO,78922,2019-07-04 02:00,8,0,0,8,8,3.1A,512.28
13178,AP ARQ. LOPEZ OTERO,78922,2019-07-04 03:00,9,0,0,9,9,3.1A,512.28
13179,AP ARQ. LOPEZ OTERO,78922,2019-07-04 04:00,9,0,0,9,9,3.1A,512.28
13180,AP ARQ. LOPEZ OTERO,78922,2019-07-04 05:00,9,0,0,9,9,3.1A,512.28
13181,AP ARQ. LOPEZ OTERO,78922,2019-07-04 06:00,9,0,0,9,9,3.1A,512.28
13182,AP ARQ. LOPEZ OTERO,78922,2019-07-04 07:00,8,0,0,8,8,3.1A,512.28
13183,AP ARQ. LOPEZ OTERO,78922,2019-07-04 08:00,8,0,0,8,8,3.1A,512.28
13184,AP ARQ. LOPEZ OTERO,78922,2019-07-04 09:00,3,0,0,3,3,3.1A,512.28
13185,AP ARQ. LOPEZ OTERO,78922,2019-07-04 10:00,3,0,0,3,3,3.1A,512.28
13186,AP ARQ. LOPEZ OTERO,78922,2019-07-04 11:00,1,0,0,1,1,3.1A,512.28
13187,AP ARQ. LOPEZ OTERO,78922,2019-07-04 12:00,1,0,0,1,1,3.1A,512.28
13188,AP ARQ. LOPEZ OTERO,78922,2019-07-04 13:00,1,0,0,1,1,3.1A,512.28
13189,AP ARQ. LOPEZ OTERO,78922,2019-07-04 14:00,1,0,0,1,1,3.1A,512.28
13190,AP ARQ. LOPEZ OTERO,78922,2019-07-04 15:00,1,0,0,1,1,3.1A,512.28
13191,AP ARQ. LOPEZ OTERO,78922,2019-07-04 16:00,1,0,0,1,1,3.1A,512.28
13192,AP ARQ. LOPEZ OTERO,78922,2019-07-04 17:00,3,0,0,3,3,3.1A,512.28
13193,AP ARQ. LOPEZ OTERO,78922,2019-07-04 18:00,2,0,0,2,2,3.1A,512.28
13194,AP ARQ. LOPEZ OTERO,78922,2019-07-04 19:00,2,0,0,2,2,3.1A,512.28
13195,AP ARQ. LOPEZ OTERO,78922,2019-07-04 20:00,3,0,0,3,3,3.1A,512.28
13196,AP ARQ. LOPEZ OTERO,78922,2019-07-04 21:00,3,0,0,3,3,3.1A,512.28
13197,AP ARQ. LOPEZ OTERO,78922,2019-07-04 22:00,3,0,0,3,3,3.1A,512.28
13198,AP ARQ. LOPEZ OTERO,78922,2019-07-04 23:00,3,0,0,3,3,3.1A,512.28
13199,AP ARQ. LOPEZ OTERO,78922,2019-07-05 00:00,3,0,0,3,3,3.1A,512.28
13200,AP ARQ. LOPEZ OTERO,78922,2019-07-05 01:00,9,0,0,9,9,3.1A,512.28
13201,AP ARQ. LOPEZ OTERO,78922,2019-07-05 02:00,8,0,0,8,8,3.1A,512.28
13202,AP ARQ. LOPEZ OTERO,78922,2019-07-05 03:00,8,0,0,8,8,3.1A,512.28
13203,AP ARQ. LOPEZ OTERO,78922,2019-07-05 04:00,9,0,0,9,9,3.1A,512.28
13204,AP ARQ. LOPEZ OTERO,78922,2019-07-05 05:00,9,0,0,9,9,3.1A,512.28
13205,AP ARQ. LOPEZ OTERO,78922,2019-07-05 06:00,9,0,0,9,9,3.1A,512.28
13206,AP ARQ. LOPEZ OTERO,78922,2019-07-05 07:00,9,0,0,9,9,3.1A,512.28
13207,AP ARQ. LOPEZ OTERO,78922,2019-07-05 08:00,9,0,0,9,9,3.1A,512.28
13208,AP ARQ. LOPEZ OTERO,78922,2019-07-05 09:00,2,0,0,2,2,3.1A,512.28
13209,AP ARQ. LOPEZ OTERO,78922,2019-07-05 10:00,3,0,0,3,3,3.1A,512.28
13210,AP ARQ. LOPEZ OTERO,78922,2019-07-05 11:00,1,0,0,1,1,3.1A,512.28
13211,AP ARQ. LOPEZ OTERO,78922,2019-07-05 12:00,1,0,0,1,1,3.1A,512.28
13212,AP ARQ. LOPEZ OTERO,78922,2019-07-05 13:00,1,0,0,1,1,3.1A,512.28
13213,AP ARQ. LOPEZ OTERO,78922,2019-07-05 14:00,1,0,0,1,1,3.1A,512.28
13214,AP ARQ. LOPEZ OTERO,78922,2019-07-05 15:00,1,0,0,1,1,3.1A,512.28
13215,AP ARQ. LOPEZ OTERO,78922,2019-07-05 16:00,1,0,0,1,1,3.1A,512.28
13216,AP ARQ. LOPEZ OTERO,78922,2019-07-05 17:00,3,0,0,3,3,3.1A,512.28
13217,AP ARQ. LOPEZ OTERO,78922,2019-07-05 18:00,2,0,0,2,2,3.1A,512.28
13218,AP ARQ. LOPEZ OTERO,78922,2019-07-05 19:00,3,0,0,3,3,3.1A,512.28
13219,AP ARQ. LOPEZ OTERO,78922,2019-07-05 20:00,3,0,0,3,3,3.1A,512.28
13220,AP ARQ. LOPEZ OTERO,78922,2019-07-05 21:00,3,0,0,3,3,3.1A,512.28
13221,AP ARQ. LOPEZ OTERO,78922,2019-07-05 22:00,3,0,0,3,3,3.1A,512.28
13222,AP ARQ. LOPEZ OTERO,78922,2019-07-05 23:00,2,0,0,2,2,3.1A,512.28
13223,AP ARQ. LOPEZ OTERO,78922,2019-07-06 00:00,3,0,0,3,3,3.1A,512.28
13224,AP ARQ. LOPEZ OTERO,78922,2019-07-06 01:00,9,0,0,9,9,3.1A,512.28
13225,AP ARQ. LOPEZ OTERO,78922,2019-07-06 02:00,8,0,0,8,8,3.1A,512.28
13226,AP ARQ. LOPEZ OTERO,78922,2019-07-06 03:00,8,0,0,8,8,3.1A,512.28
13227,AP ARQ. LOPEZ OTERO,78922,2019-07-06 04:00,9,0,0,9,9,3.1A,512.28
13228,AP ARQ. LOPEZ OTERO,78922,2019-07-06 05:00,9,0,0,9,9,3.1A,512.28
13229,AP ARQ. LOPEZ OTERO,78922,2019-07-06 06:00,9,0,0,9,9,3.1A,512.28
13230,AP ARQ. LOPEZ OTERO,78922,2019-07-06 07:00,9,0,0,9,9,3.1A,512.28
13231,AP ARQ. LOPEZ OTERO,78922,2019-07-06 08:00,9,0,0,9,9,3.1A,512.28
13232,AP ARQ. LOPEZ OTERO,78922,2019-07-06 09:00,8,0,0,8,8,3.1A,512.28
13233,AP ARQ. LOPEZ OTERO,78922,2019-07-06 10:00,9,0,0,9,9,3.1A,512.28
13234,AP ARQ. LOPEZ OTERO,78922,2019-07-06 11:00,8,0,0,8,8,3.1A,512.28
13235,AP ARQ. LOPEZ OTERO,78922,2019-07-06 12:00,8,0,0,8,8,3.1A,512.28
13236,AP ARQ. LOPEZ OTERO,78922,2019-07-06 13:00,8,0,0,8,8,3.1A,512.28
13237,AP ARQ. LOPEZ OTERO,78922,2019-07-06 14:00,9,0,0,9,9,3.1A,512.28
13238,AP ARQ. LOPEZ OTERO,78922,2019-07-06 15:00,9,0,0,9,9,3.1A,512.28
13239,AP ARQ. LOPEZ OTERO,78922,2019-07-06 16:00,9,0,0,9,9,3.1A,512.28
13240,AP ARQ. LOPEZ OTERO,78922,2019-07-06 17:00,9,0,0,9,9,3.1A,512.28
13241,AP ARQ. LOPEZ OTERO,78922,2019-07-06 18:00,9,0,0,9,9,3.1A,512.28
13242,AP ARQ. LOPEZ OTERO,78922,2019-07-06 19:00,3,0,0,3,3,3.1A,512.28
13243,AP ARQ. LOPEZ OTERO,78922,2019-07-06 20:00,3,0,0,3,3,3.1A,512.28
13244,AP ARQ. LOPEZ OTERO,78922,2019-07-06 21:00,4,0,0,4,4,3.1A,512.28
13245,AP ARQ. LOPEZ OTERO,78922,2019-07-06 22:00,4,0,0,4,4,3.1A,512.28
13246,AP ARQ. LOPEZ OTERO,78922,2019-07-06 23:00,3,0,0,3,3,3.1A,512.28
13247,AP ARQ. LOPEZ OTERO,78922,2019-07-07 00:00,4,0,0,4,4,3.1A,512.28
13248,AP ARQ. LOPEZ OTERO,78922,2019-07-07 01:00,9,0,0,9,9,3.1A,512.28
13249,AP ARQ. LOPEZ OTERO,78922,2019-07-07 02:00,9,0,0,9,9,3.1A,512.28
13250,AP ARQ. LOPEZ OTERO,78922,2019-07-07 03:00,9,0,0,9,9,3.1A,512.28
13251,AP ARQ. LOPEZ OTERO,78922,2019-07-07 04:00,9,0,0,9,9,3.1A,512.28
13252,AP ARQ. LOPEZ OTERO,78922,2019-07-07 05:00,9,0,0,9,9,3.1A,512.28
13253,AP ARQ. LOPEZ OTERO,78922,2019-07-07 06:00,9,0,0,9,9,3.1A,512.28
13254,AP ARQ. LOPEZ OTERO,78922,2019-07-07 07:00,9,0,0,9,9,3.1A,512.28
13255,AP ARQ. LOPEZ OTERO,78922,2019-07-07 08:00,9,0,0,9,9,3.1A,512.28
13256,AP ARQ. LOPEZ OTERO,78922,2019-07-07 09:00,9,0,0,9,9,3.1A,512.28
13257,AP ARQ. LOPEZ OTERO,78922,2019-07-07 10:00,9,0,0,9,9,3.1A,512.28
13258,AP ARQ. LOPEZ OTERO,78922,2019-07-07 11:00,9,0,0,9,9,3.1A,512.28
13259,AP ARQ. LOPEZ OTERO,78922,2019-07-07 12:00,9,0,0,9,9,3.1A,512.28
13260,AP ARQ. LOPEZ OTERO,78922,2019-07-07 13:00,9,0,0,9,9,3.1A,512.28
13261,AP ARQ. LOPEZ OTERO,78922,2019-07-07 14:00,9,0,0,9,9,3.1A,512.28
13262,AP ARQ. LOPEZ OTERO,78922,2019-07-07 15:00,9,0,0,9,9,3.1A,512.28
13263,AP ARQ. LOPEZ OTERO,78922,2019-07-07 16:00,9,0,0,9,9,3.1A,512.28
13264,AP ARQ. LOPEZ OTERO,78922,2019-07-07 17:00,8,0,0,8,8,3.1A,512.28
13265,AP ARQ. LOPEZ OTERO,78922,2019-07-07 18:00,8,0,0,8,8,3.1A,512.28
13266,AP ARQ. LOPEZ OTERO,78922,2019-07-07 19:00,4,0,0,4,4,3.1A,512.28
13267,AP ARQ. LOPEZ OTERO,78922,2019-07-07 20:00,4,0,0,4,4,3.1A,512.28
13268,AP ARQ. LOPEZ OTERO,78922,2019-07-07 21:00,4,0,0,4,4,3.1A,512.28
13269,AP ARQ. LOPEZ OTERO,78922,2019-07-07 22:00,4,0,0,4,4,3.1A,512.28
13270,AP ARQ. LOPEZ OTERO,78922,2019-07-07 23:00,4,0,0,4,4,3.1A,512.28
13271,AP ARQ. LOPEZ OTERO,78922,2019-07-08 00:00,4,0,0,4,4,3.1A,512.28
13272,AP ARQ. LOPEZ OTERO,78922,2019-07-08 01:00,8,0,0,8,8,3.1A,512.28
13273,AP ARQ. LOPEZ OTERO,78922,2019-07-08 02:00,8,0,0,8,8,3.1A,512.28
13274,AP ARQ. LOPEZ OTERO,78922,2019-07-08 03:00,8,0,0,8,8,3.1A,512.28
13275,AP ARQ. LOPEZ OTERO,78922,2019-07-08 04:00,9,0,0,9,9,3.1A,512.28
13276,AP ARQ. LOPEZ OTERO,78922,2019-07-08 05:00,9,0,0,9,9,3.1A,512.28
13277,AP ARQ. LOPEZ OTERO,78922,2019-07-08 06:00,8,0,0,8,8,3.1A,512.28
13278,AP ARQ. LOPEZ OTERO,78922,2019-07-08 07:00,8,0,0,8,8,3.1A,512.28
13279,AP ARQ. LOPEZ OTERO,78922,2019-07-08 08:00,8,0,0,8,8,3.1A,512.28
13280,AP ARQ. LOPEZ OTERO,78922,2019-07-08 09:00,3,0,0,3,3,3.1A,512.28
13281,AP ARQ. LOPEZ OTERO,78922,2019-07-08 10:00,4,0,0,4,4,3.1A,512.28
13282,AP ARQ. LOPEZ OTERO,78922,2019-07-08 11:00,1,0,0,1,1,3.1A,512.28
13283,AP ARQ. LOPEZ OTERO,78922,2019-07-08 12:00,1,0,0,1,1,3.1A,512.28
13284,AP ARQ. LOPEZ OTERO,78922,2019-07-08 13:00,1,0,0,1,1,3.1A,512.28
13285,AP ARQ. LOPEZ OTERO,78922,2019-07-08 14:00,1,0,0,1,1,3.1A,512.28
13286,AP ARQ. LOPEZ OTERO,78922,2019-07-08 15:00,1,0,0,1,1,3.1A,512.28
